AccX,AccY,AccZ,GyroX,GyroY,GyroZ
-976.0,14344.0,-928.0,-3476.0,-9349.0,-3668.0
3108.0,14300.0,-6596.0,270.0,-3731.0,-1955.0
4828.0,19076.0,-7736.0,-7630.0,3800.0,160.0
4600.0,18424.0,-3120.0,-21632.0,11485.0,16.0
632.0,16068.0,10280.0,-32768.0,13274.0,-1706.0
-2124.0,10924.0,21340.0,-32768.0,11593.0,2516.0
-4680.0,-7516.0,32767.0,-21807.0,7047.0,4071.0
-2772.0,-15820.0,32767.0,4420.0,-3131.0,-1160.0
360.0,-4132.0,20588.0,25637.0,-10587.0,-3688.0
-3068.0,9032.0,11476.0,31237.0,-11873.0,-3483.0
-6852.0,19868.0,6600.0,27310.0,-10011.0,-3347.0
-3304.0,21864.0,1416.0,17918.0,-7308.0,-1931.0
2824.0,17180.0,-3672.0,15341.0,-986.0,-1163.0
3592.0,17824.0,-5664.0,11066.0,3242.0,1441.0
4376.0,14064.0,-2376.0,3047.0,11215.0,2987.0
1572.0,13152.0,3356.0,-1348.0,15220.0,2698.0
44.0,12340.0,13672.0,-883.0,16000.0,922.0
-2520.0,14536.0,25936.0,7659.0,10940.0,3643.0
-3040.0,7440.0,30336.0,15046.0,4254.0,4530.0
-1440.0,4060.0,20668.0,22722.0,-3835.0,-1576.0
-2192.0,13716.0,9972.0,26688.0,-7405.0,1681.0
-4800.0,21344.0,6048.0,22455.0,-8569.0,5729.0
-5160.0,21528.0,3716.0,9467.0,-9263.0,3600.0
-1464.0,15544.0,-284.0,1194.0,-8941.0,1373.0
2320.0,12936.0,-4456.0,-279.0,-5262.0,2595.0
4680.0,14620.0,-5796.0,-5202.0,-142.0,755.0
5404.0,17068.0,-2812.0,-16503.0,4687.0,330.0
4200.0,19120.0,2516.0,-32768.0,7213.0,-4154.0
2136.0,19328.0,9952.0,-32768.0,8036.0,-4236.0
440.0,8124.0,10632.0,-32768.0,9851.0,-1156.0
-2596.0,-11124.0,23852.0,-19515.0,10239.0,-1366.0
-6048.0,-11836.0,26268.0,13211.0,892.0,-2176.0
-2624.0,5316.0,17516.0,32767.0,-3608.0,-1687.0
-2048.0,12628.0,10204.0,32767.0,-3210.0,348.0
-3760.0,16324.0,6188.0,32767.0,-3951.0,-523.0
-1040.0,19900.0,3488.0,32767.0,-2473.0,2264.0
1408.0,18648.0,2116.0,24688.0,-943.0,3150.0
2640.0,20784.0,1284.0,9080.0,-270.0,2935.0
3300.0,21708.0,348.0,-5731.0,3105.0,4968.0
2984.0,14704.0,1732.0,-14178.0,4973.0,2809.0
1504.0,15844.0,7472.0,-20774.0,6347.0,279.0
-1388.0,14408.0,16708.0,-32768.0,2103.0,927.0
-1244.0,8728.0,17120.0,-32768.0,-570.0,-136.0
-936.0,-2376.0,20796.0,-21661.0,-1596.0,-4712.0
-2256.0,-2436.0,19440.0,-1442.0,-5749.0,-5984.0
